"D_Ctrl1.8m.mm10.nodup.q30"	"D_Ctrl2.8m.mm10.nodup.q30"	"D_Ctrl3.8m.mm10.nodup.q30"	"D_Ctrl4.8m.mm10.nodup.q30"	"D_Ctrl5.8m.mm10.nodup.q30"	"D_Ctrl6.8m.mm10.nodup.q30"	"D_Ctrl7.8m.mm10.nodup.q30"	"D_Ctrl8.8m.mm10.nodup.q30"	"D_Ctrl9.8m.mm10.nodup.q30"	"D_Ctrl10.8m.mm10.nodup.q30"	"D_Ctrl11.8m.mm10.nodup.q30"	"D_Ctrl12.8m.mm10.nodup.q30"	"D_Ctrl13.8m.mm10.nodup.q30"	"D_Ctrl14.8m.mm10.nodup.q30"	"D_Ctrl15.8m.mm10.nodup.q30"	"D_tDEN1.8m.mm10.nodup.q30"	"D_tDEN2.8m.mm10.nodup.q30"	"D_tDEN3.8m.mm10.nodup.q30"	"D_tDEN4.8m.mm10.nodup.q30"	"D_tDEN5.8m.mm10.nodup.q30"	"D_tDEN6.8m.mm10.nodup.q30"	"D_tDEN7.8m.mm10.nodup.q30"	"D_tDEN8.8m.mm10.nodup.q30"	"D_tDEN9.8m.mm10.nodup.q30"	"one_wayAnova.pvalue"	"one_wayAnova.p_adj"	"avg_lg2FC"	"med_lg2FC"	"Significant.pvalue.avg_lg2FC"	"Significant.padj.avg_lg2FC"	"Significant.pvalue.med_lg2FC"	"Significant.padj.med_lg2FC"
"4:33970001-33980000"	0	8.36284430091326	0	7.07512595139219	15.9955584696555	0	36.8015725028841	1.46974054082337	19.5952626493019	42.2858158702982	122.700022765236	17.1642143295443	45.2181257240169	21.6706997042744	0	254.260933721981	71.7483641372977	23.9419303970058	12.4639388920937	16.865076964512	26.4326321416842	166.869445762768	216.003778743656	185.598464848282	0.00420549303770343	0.00420549303770357	2.26269130890507	2.16527457506321	"upsig"	"upsig"	"upsig"	"upsig"
"4:34050001-34060000"	0	0	0.708238771653338	8.49015114167062	2.90828335811918	0	0	1.46974054082337	2.79932323561456	8.62975834087718	13.146431010561	0	4.59845346345935	15.8918464498012	0	10.4083423161045	7.51649529057404	0	27.8605692882094	6.59937794263513	13.2163160708421	30.8498135023604	0	5.93915087514502	0.0348538274576288	0.0348538274576714	1.54102955375863	2.35449864176201	"upsig"	"upsig"	"upsig"	"upsig"
"4:34080001-34090000"	0	0	0	0	17.4497001487151	0	2.83089019252955	0	6.99830808903639	12.0816616772281	0	0	0	1.44471331361829	0	0	52.6154670340183	7.74591865785482	26.3942235361984	27.8640402022372	4.72011288244361	7.01132125053645	7.34706730420598	5.93915087514502	0.011894198918535	0.0118941989185588	2.51182246442867	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:34170001-34180000"	0	1.39380738348554	0	1.41502519027844	5.81656671623836	0	22.6471215402364	38.2132540614075	0	11.2186858431403	21.9107183509351	0	26.057902959603	1.44471331361829	0	52.7851646031013	18.4495793495908	0	30.7932607922314	8.79917059018017	22.6565418357293	103.76755450794	13.2247211475708	34.1501175320838	0.0178366587971289	0.017836658797164	1.86621532515039	4.00102803203104	"upsig"	"upsig"	"upsig"	"upsig"
"4:34380001-34390000"	0	8.36284430091326	0	0	1.45414167905959	0	42.4633528879432	0	2.79932323561456	8.62975834087718	0	0.780191560433833	16.8609960326843	13.0024198225646	0	43.1202753095757	36.8991586991817	2.81669769376539	32.2596065442424	23.4644549071471	10.3842483413759	2.80452850021458	11.020600956309	10.3935140315038	0.0261791769325168	0.0261791769325657	1.61295628150413	3.82023069399232	"upsig"	"upsig"	"upsig"	"upsig"
"4:34390001-34400000"	0	0	0	20.5178652590373	31.991116939311	0	53.0791911099291	0	0	59.5453325520525	4.38214367018701	77.2389644829495	19.9266316749905	87.4051554739068	0	0	599.952987738546	80.2758842723135	108.509585648815	53.5282877569294	40.592970789015	185.098881014162	43.3476970948153	46.0284192823739	0.0397875968563398	0.039787596856383	2.44559841922566	3.61059281549356	"upsig"	"upsig"	"upsig"	"upsig"
"4:34430001-34440000"	0	1.39380738348554	0	1.41502519027844	5.08949587670856	0	0	39.6829946022309	0	5.17785500452631	5.84285822691602	0	32.1891742442154	0	0	150.177510560936	2.7332710147542	2.81669769376539	8.79807451206612	1.46652843169669	16.992406376797	0	66.1236057378539	92.0568385647478	0.0354441257033097	0.0354441257033539	2.64681041656022	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:34590001-34600000"	0	0	0	2.83005038055687	8.72485007435754	1.44075330651083	4.24633528879432	0	0	20.7114200181052	0	0	0	4.33413994085488	0	16.3559664967356	16.3996260885252	0	4.39903725603306	0	3.77609030595488	18.2294352513948	7.34706730420598	57.9067210326639	0.0365178990734204	0.036517899073467	2.29380893009369	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:34610001-34620000"	0	0	1.41647754330668	14.1502519027844	0	0	1.41544509626477	0	0	0	0	0	27.5907207807561	0	4.39563434388234	68.397678077258	14.3496728274595	23.2377559735644	24.9278777841873	4.39958529509008	9.44022576488721	1.40226425010729	0	0	0.0449306013516915	0.0449306013517351	2.31453858777755	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:34750001-34760000"	0	0	0	0	5.81656671623836	0	0	5.87896216329346	0	10.3557100090526	0	0	6.13127128461246	1.44471331361829	1.46521144796078	18.5863255644723	2.7332710147542	1.40834884688269	18.3293219001377	11.7322274535736	7.55218061190977	8.41358550064374	0	2.96957543757251	0.0102994574066613	0.0102994574066784	1.94287476250364	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:34830001-34840000"	2.79894127247427	0	0	9.90517633194906	11.6331334324767	1.44075330651083	0	2.93948108164673	1.39966161780728	17.2595166817544	7.30357278364502	0	0	1.44471331361829	0	16.3559664967356	2.7332710147542	0	11.7307660160882	5.86611372678678	19.8244741062631	21.0339637516094	36.0006297906093	24.4989973599732	0.00271117839498236	0.00271117839497415	2.03538152726487	3.50492177698153	"upsig"	"upsig"	"upsig"	"upsig"
"4:35580001-35590000"	0	0	0	2.83005038055687	3.63535419764897	0	0	0	0	22.4373716862807	6.57321550528052	0	0	4.33413994085488	0	0	10.2497663053282	0	16.8629761481267	2.93305686339339	10.3842483413759	19.6316995015021	4.40824038252359	33.4077236726907	0.0249011527752966	0.0249011527753412	2.03481031526025	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:35620001-35630000"	0	1.39380738348554	0	0	1.45414167905959	0	0	1.46974054082337	0	3.45190333635087	0	1.56038312086767	0	1.44471331361829	1.46521144796078	1.48690604515778	0	0	7.3317287600551	1.46652843169669	8.49620318839849	1.40226425010729	1.4694134608412	17.8174526254351	0.0301710151511752	0.0301710151512196	2.42614840259479	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:35710001-35720000"	0	0	0	2.83005038055687	8.72485007435754	4.32225991953249	0	0	0	5.17785500452631	1.460714556729	0	13.795360390378	1.44471331361829	0	2.97381209031557	16.3996260885252	0	27.8605692882094	4.39958529509008	3.77609030595488	1.40226425010729	23.5106153734591	39.3468745478357	0.0103327996830405	0.0103327996830579	2.40125000828017	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:36090001-36100000"	0	0	14.8730142047201	26.8854786152903	4.36242503717877	0	1.41544509626477	10.2881837857636	0	50.9155742111754	50.3946522071507	0	18.3938138538374	35.3954761836482	0	135.308450109358	60.8152800782809	0	74.0504604765565	10.2656990218769	12.2722934943534	98.859629632564	39.6741634427123	172.977769238599	0.00383946735157244	0.00383946735157081	2.24170947371813	3.80123160627963	"upsig"	"upsig"	"upsig"	"upsig"
"4:36100001-36110000"	0	0	0	11.3202015222275	8.72485007435754	0	4.24633528879432	11.0230540561752	2.79932323561456	44.8747433725613	23.3714329076641	1.56038312086767	16.8609960326843	8.66827988170976	0	64.6804129643635	0	7.74591865785482	14.6634575201102	2.93305686339339	2.83206772946616	38.5622668779505	60.9806586249097	91.3144447053546	0.0262651826466895	0.0262651826467389	1.82509923507842	1.78793512352653	"upsig"	"upsig"	"upsig"	"upsig"
"4:36280001-36290000"	0	0	0	2.83005038055687	2.90828335811918	11.5260264520866	16.2776186070449	14.6974054082337	1.39966161780728	12.0816616772281	20.4500037942061	0	0	52.7320359470677	0	0	109.330840590168	1.40834884688269	14.6634575201102	8.06590637433182	25.4886095651955	1.40226425010729	122.69602398024	75.724173658099	0.0307729881041046	0.0307729881041507	2.14814382710324	2.37332567769976	"upsig"	"upsig"	"upsig"	"upsig"
"4:36370001-36380000"	0	0	0	5.66010076111375	5.81656671623836	0	2.83089019252955	0	4.19898485342184	8.62975834087718	2.92142911345801	4.681149362603	26.057902959603	1.44471331361829	0	55.015523670838	51.2488315266412	1.40834884688269	11.7307660160882	1.46652843169669	16.0483838003083	1.40226425010729	11.7553076867296	8.90872631271753	0.0279733744129016	0.0279733744129397	2.08990471839045	2.05096952936033	"upsig"	"upsig"	"upsig"	"upsig"
"4:37120001-37130000"	0	0	0	4.24507557083531	2.90828335811918	0	10.6158382219858	1.46974054082337	4.19898485342184	15.5335650135789	10.9553591754675	0	3.06563564230623	7.22356656809147	0	42.3768222869968	9.56644855163969	28.1669769376539	4.39903725603306	8.06590637433182	11.3282709178647	27.3441528770922	1.4694134608412	1.48478771878625	0.0124718936275578	0.0124718936275841	1.89314983793902	1.71781559809199	"upsig"	"upsig"	"upsig"	"upsig"
"4:37180001-37190000"	0	0	0	0	10.1789917534171	0	1.41544509626477	0	1.39966161780728	1.72595166817544	14.60714556729	0	0	1.44471331361829	0	64.6804129643635	8.19981304426259	5.63339538753078	10.9975931400826	16.865076964512	4.72011288244361	8.41358550064374	0	33.4077236726907	0.0108046628638466	0.0108046628638659	3.05003527531422	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:37330001-37340000"	2.79894127247427	0	0	0	0.727070839529795	4.32225991953249	4.24633528879432	1.46974054082337	0	3.45190333635087	0	1.56038312086767	9.19690692691869	0	0	13.38215440642	2.04995326106565	8.45009308129616	8.06490163606061	1.46652843169669	0	7.01132125053645	1.4694134608412	2.96957543757251	0.0393466462557985	0.0393466462558408	1.42881081157608	2.0300888426742	"upsig"	"upsig"	"upsig"	"upsig"
"4:37800001-37810000"	0	0	0	2.83005038055687	7.27070839529795	0	1.41544509626477	1.46974054082337	0	6.04083083861403	21.1803610725706	1.56038312086767	10.7297247480718	1.44471331361829	0	44.6071813547335	15.0329905811481	0	5.86538300804408	16.1318127486636	3.77609030595488	1.40226425010729	0	27.4685727975457	0.046588127402673	0.0465881274027166	1.8201129743281	2.02144208370725	"upsig"	"upsig"	"upsig"	"upsig"
"4:38260001-38270000"	0	4.8783258421994	0	1.41502519027844	2.90828335811918	0	0	5.87896216329346	0	5.17785500452631	2.19107183509351	1.56038312086767	5.36486237403591	1.44471331361829	0	1.48690604515778	1.3666355073771	9.85844192817886	16.8629761481267	2.93305686339339	15.1043612238195	0	0	17.8174526254351	0.0199573783237129	0.0199573783237564	1.82307150064146	1.02162180575492	"upsig"	"upsig"	"upsig"	"upsig"
"4:38480001-38490000"	11.8955004080157	0	0	1.41502519027844	6.54363755576815	1.44075330651083	1.41544509626477	6.61383243370515	0	6.04083083861403	6.57321550528052	21.8453636921473	0	4.33413994085488	0	1.48690604515778	15.0329905811481	5.63339538753078	10.2644202640771	14.665284316967	22.6565418357293	0	11.7553076867296	27.4685727975457	0.0220751457772331	0.0220751457772682	1.41470691094504	3.02841706518277	"upsig"	"upsig"	"upsig"	"upsig"
"4:38860001-38870000"	0	0	0	0	2.90828335811918	0	0	0	0	1.72595166817544	0	1.56038312086767	7.66408910576558	1.44471331361829	1.46521144796078	0	32.7992521770504	7.04174423441347	10.2644202640771	2.93305686339339	21.7125192592406	0	0	2.96957543757251	0.0197500800238715	0.0197500800239142	2.94949704445631	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:38900001-38910000"	0	0	0	0	0	0	0	2.20461081123505	0	0	0	0	0	0	0	17.8428725418934	5.46654202950839	2.81669769376539	0	0	1.88804515297744	0	4.40824038252359	0	0.0279833718624187	0.0279833718624568	4.61536048493183	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:39420001-39430000"	18.1931182710828	8.36284430091326	0	19.8103526638981	1.45414167905959	5.76301322604332	2.83089019252955	0	0	25.8892750226315	0	0	62.8455306672777	6.50120991128232	0	37.1726511289446	63.5485510930351	4.22504654064808	14.6634575201102	8.79917059018017	44.3690610949699	0	14.694134608412	86.1176876896028	0.0424653039794774	0.0424653039795264	1.58823075483276	2.37591270117066	"upsig"	"upsig"	"upsig"	"upsig"
"4:39730001-39740000"	0	0	0	5.66010076111375	2.90828335811918	0	3.53861274066194	0	2.79932323561456	0	1.460714556729	0	19.9266316749905	4.33413994085488	0	19.3297785870512	1.3666355073771	11.2667907750616	20.5288405281543	11.7322274535736	0	5.60905700042916	1.4694134608412	7.42393859393127	0.0293033961435209	0.0293033961435626	1.69135080123903	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:39850001-39860000"	0	0	0	0	1.45414167905959	0	12.739005866383	13.962535137822	0	5.17785500452631	0	0	1.53281782115312	1.44471331361829	0	2.97381209031557	9.56644855163969	9.85844192817886	14.6634575201102	7.33264215848348	7.55218061190977	0	7.34706730420598	0	0.0478413765717245	0.0478413765717702	1.44444354286644	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:40050001-40060000"	0	0	0	4.24507557083531	1.45414167905959	0	16.9853411551773	0	1.39966161780728	15.5335650135789	23.3714329076641	0	4.59845346345935	5.77885325447318	0	1.48690604515778	51.2488315266412	12.6751396219442	5.86538300804408	1.46652843169669	19.8244741062631	33.654342002575	5.87765384336479	37.1196929696564	0.0141972988107986	0.0141972988108326	1.9426628931688	3.1788516507189	"upsig"	"upsig"	"upsig"	"upsig"
"4:40290001-40300000"	97.263209218481	0	0	0	63.9822338786219	30.2558194367274	27.6011793771631	12.4927945969986	0	13.8076133454035	21.9107183509351	3.12076624173533	68.2103930413137	17.3365597634195	0	69.1411310998369	46.4656072508213	7.04174423441347	42.5240268083196	49.8619666776876	81.18594157803	0	58.0418317032273	145.509196441053	0.0433958485195509	0.0433958485195947	1.22643266472508	1.85247581696001	"upsig"	"upsig"	"upsig"	"upsig"
"4:40400001-40410000"	1.39947063623714	0	0	17.6878148784805	13.0872751115363	0	11.3235607701182	5.87896216329346	13.2967853691691	21.5743958521929	33.5964348047671	0	0	8.66827988170976	0	103.339970138466	260.344064155337	0	16.1298032721212	20.5313980437537	43.4250385184812	0	143.267812432017	0	0.0210917081908995	0.0210917081909316	2.95113429712566	1.80419847024766	"upsig"	"upsig"	"upsig"	"upsig"
"4:40410001-40420000"	6.99735318118568	5.57522953394217	0	11.3202015222275	23.2662668649534	12.9667797585975	79.2649253908274	2.93948108164673	14.6964469869764	45.7377192066491	23.3714329076641	0	12.2625425692249	40.4519727813122	5.86084579184312	129.360825928727	422.290371779523	4.22504654064808	34.459125172259	38.8630034399624	54.7533094363458	21.735095876663	226.289672969544	52.709964016912	0.0177154610586218	0.0177154610586564	2.52713071405239	2.10381756244824	"upsig"	"upsig"	"upsig"	"upsig"
"4:40620001-40630000"	0	0	0	16.272789688202	0	0	7.78494802945626	5.87896216329346	2.79932323561456	5.17785500452631	16.067860124019	1.56038312086767	0	7.22356656809147	0	64.6804129643635	34.849205438116	9.85844192817886	30.0600879162259	1.46652843169669	7.55218061190977	1.40226425010729	0	0	0.0485151553613797	0.0485151553614198	1.99262075787593	2.27499296995831	"upsig"	"upsig"	"upsig"	"upsig"
"4:40720001-40730000"	0	0	0	0	1.45414167905959	0	2.83089019252955	13.2276648674103	0	0	0	7.0217240439045	1.53281782115312	20.2259863906561	0	4.46071813547335	4.0999065221313	11.2667907750616	13.1971117680992	5.86611372678678	9.44022576488721	12.6203782509656	10.2858942258884	30.4381482351182	0.00873260305139092	0.00873260305140933	1.87206168713945	Inf	"upsig"	"upsig"	"upsig"	"upsig"
"4:41060001-41070000"	0	1.39380738348554	0	16.9803022833412	22.5391960254236	1.44075330651083	16.9853411551773	0	1.39966161780728	17.2595166817544	1.460714556729	22.6255552525812	39.0868544394045	98.9628619828531	0	82.5232855062569	0	0	89.4470908726722	44.7291171667492	109.506618872692	8.41358550064374	1.4694134608412	92.0568385647478	0.0417223718270952	0.0417223718271428	1.57122519416239	4.93646809489758	"upsig"	"upsig"	"upsig"	"upsig"
"4:41150001-41160000"	6.29761786306712	13.9380738348554	15.5812529763734	34.6681171618217	49.440817088026	5.76301322604332	58.7409714949882	44.092216224701	97.9763132465095	17.2595166817544	11.685716453832	9.362298725206	160.179462310501	86.6827988170976	9.52387441174508	2.97381209031557	10.2497663053282	483.063654480764	119.507178788898	41.7960603033558	157.651770273616	549.687586042058	485.641148808015	1.48478771878625	0.0130615101013943	0.0130615101014233	2.31298183670212	2.79163331300571	"upsig"	"upsig"	"upsig"	"upsig"
"4:41270001-41280000"	0	2.78761476697109	0	1.41502519027844	5.81656671623836	4.32225991953249	1.41544509626477	2.93948108164673	4.19898485342184	17.2595166817544	0	0	18.3938138538374	10.1129931953281	0	0	5.46654202950839	0	33.7259522962535	5.86611372678678	33.984812753594	18.2294352513948	11.7553076867296	41.5740561260151	0.0137460288120676	0.0137460288120994	1.87013111847853	2.07620919341692	"upsig"	"upsig"	"upsig"	"upsig"
"4:41480001-41490000"	25.1904714522685	0	0	4.24507557083531	47.2596045694366	0	24.7702891846336	30.129681086879	25.193909120531	29.3411783589824	79.6089433417307	0	4.59845346345935	96.7957920124257	0	0	14.3496728274595	31.6878490548606	122.43987029292	80.6590637433182	125.555002673	17.5283031263411	59.5112451640685	115.813442065328	0.0265366719612903	0.0265366719613405	1.36539461747112	1.26455159222296	"upsig"	"upsig"	"upsig"	"upsig"
"4:41710001-41720000"	0	91.9912873100458	0	5.66010076111375	18.1767709882449	0	116.066497893712	51.4409189288178	1.39966161780728	70.7640183951929	5.84285822691602	0	0	59.2332458583501	23.4433831673725	305.559192279924	229.594765239353	57.7423027221904	29.3269150402204	5.86611372678678	11.3282709178647	97.4573653824567	94.0424614938366	138.827651706515	0.0133831842389592	0.0133831842389895	1.86395050605856	4.00856611220999	"upsig"	"upsig"	"upsig"	"upsig"
"4:41720001-41730000"	0	0	0	7.07512595139219	11.6331334324767	0	35.3861274066194	23.5158486531739	1.39966161780728	42.2858158702982	1.460714556729	39.0095780216917	1.53281782115312	4.33413994085488	0	108.544141296518	253.510886618452	2.81669769376539	29.3269150402204	16.1318127486636	3.77609030595488	37.1600026278432	14.694134608412	126.206956096832	0.0204940809904914	0.0204940809905374	2.55766537325913	4.25796717420878	"upsig"	"upsig"	"upsig"	"upsig"
"4:43140001-43150000"	9.79629445365996	0	0	0	2.18121251858938	0	21.2316764439716	0	4.19898485342184	6.90380667270174	4.38214367018701	10.9226818460737	0	1.44471331361829	0	31.2250269483134	6.14985978319694	2.81669769376539	26.3942235361984	8.06590637433182	5.66413545893233	39.9645311280578	1.4694134608412	0	0.0381841398613286	0.0381841398613796	1.73254966912509	2.08977028213189	"upsig"	"upsig"	"upsig"	"upsig"
"4:43190001-43200000"	9.79629445365996	9.7566516843988	0	2.83005038055687	21.8121251858938	0	11.3235607701182	8.8184432449402	2.79932323561456	34.5190333635087	0	0	0	8.66827988170976	0	7.43453022578891	139.396821752464	46.4755119471289	19.0624947761433	1.46652843169669	13.2163160708421	0	29.3882692168239	76.4665675174921	0.0221176360668334	0.0221176360668687	2.33034141263816	2.75183730095349	"upsig"	"upsig"	"upsig"	"upsig"
"4:43560001-43570000"	4.19841190871141	0	0	18.3953274736197	11.6331334324767	10.0852731455758	6.36950293319149	1.46974054082337	1.39966161780728	6.90380667270174	2.92142911345801	3.12076624173533	1.53281782115312	7.22356656809147	0	0	1.3666355073771	0	18.3293219001377	11.7322274535736	20.7684966827519	32.2520777524677	35.2659230601887	8.90872631271753	0.0240517973884285	0.0240517973884702	1.51028943361539	1.9105047435085	"upsig"	"upsig"	"upsig"	"upsig"
"4:43910001-43920000"	0	18.1194959853121	0	12.7352267125059	2.90828335811918	7.20376653255415	1.41544509626477	0	0	31.0671300271578	19.7196465158416	0	7.66408910576558	3.61178328404573	5.86084579184312	39.4030101966812	6.14985978319694	0	39.5913353042975	13.1987558852703	5.66413545893233	0	69.0624326595362	42.3164499854082	0.0260424426662399	0.0260424426662883	1.70238242788005	1.86961871230987	"upsig"	"upsig"	"upsig"	"upsig"
"4:44410001-44420000"	0	0	11.3318203464534	2.83005038055687	3.63535419764897	38.179962622537	0	20.5763675715271	1.39966161780728	27.615226690807	0	4.681149362603	22.2258584067202	21.6706997042744	0	0	15.0329905811481	0	54.2547928244077	19.7981338279054	62.3054900482556	61.6996270047208	0	60.1339026108433	0.0260855307907197	0.0260855307907685	1.56275589162262	2.44519660837584	"upsig"	"upsig"	"upsig"	"upsig"
"4:44460001-44470000"	4.19841190871141	4.18142215045663	8.49886525984006	1.41502519027844	15.2684876301257	3.60188326627707	91.296208709078	1.46974054082337	5.59864647122912	88.886510911035	70.1142987229922	14.8236396482428	1.53281782115312	46.2308260357854	0	16.3559664967356	178.345933712711	19.0127094329164	52.0552741963912	11.7322274535736	28.3206772946616	0	315.923894080857	166.29622450406	0.0437981580713781	0.0437981580714225	1.87884383621711	2.33870577968968	"upsig"	"upsig"	"upsig"	"upsig"
"4:44610001-44620000"	19.5925889073199	1.39380738348554	0	7.78263854653141	11.6331334324767	0	13.4467284145154	35.2737729797608	4.19898485342184	1.72595166817544	37.9785784749541	7.80191560433833	7.66408910576558	24.560126331511	0	31.9684799708923	2.7332710147542	28.1669769376539	21.9951862801653	44.7291171667492	16.0483838003083	4.20679275032187	19.1023749909356	45.2860254229808	0.0443635850422559	0.0443635850423014	1.04496237316228	1.49885655978362	"upsig"	"upsig"	"upsig"	"upsig"
